Credit_Score,Debt,Income,Loan_Amount,Account_Age,Years_Employed,Num_Bank_Accounts,Num_Credit_Cards,Gender,Married,Education_Level,Employment_Type,City,Housing_Status,Citizenship,Customer_ID,Zip_Code,Random_Code,Dependents,Credit_Cards_Limit,Approved
537,22030,429832,87192,11,18,2,3,Male,Yes,Bachelor,Self-employed,Multan,Rent,By Other Means,106151,21340,529661,3,76047,1
358,216713,640197,189778,26,0,5,2,Male,No,High School,Private,Karachi,Family,By Birth,106152,31663,263928,1,88741,0
398,89831,137715,5819,10,34,4,0,Female,No,PhD,Government,Islamabad,Family,By Birth,106153,29055,129748,1,324183,0
794,77400,541537,171455,12,17,4,5,Female,No,Master,Government,Lahore,Family,By Birth,106154,25592,605373,4,120473,1
813,280199,793657,214756,22,31,5,6,Male,No,Master,Private,Lahore,Mortgage,By Birth,106155,75012,799481,2,311517,1
596,218580,120477,76605,3,31,1,5,Male,No,PhD,Government,Karachi,Family,By Birth,106156,98479,370399,4,345250,0
510,-74861,121688,10640,24,7,7,4,Male,Yes,High School,Self-employed,Karachi,Own,By Birth,106157,78728,820189,1,409175,0
422,383328,676157,64888,5,10,3,6,Female,Yes,PhD,Private,Karachi,Rent,By Birth,106158,48894,277425,1,121490,0
528,378668,715249,107288,21,19,8,1,Male,Yes,Bachelor,Government,Multan,Family,By Other Means,106159,48235,180009,3,103633,0
687,378970,477606,222882,24,7,9,2,Female,No,Master,Private,Multan,Mortgage,By Other Means,106160,48597,534950,0,168098,0
439,298919,426810,67244,12,27,8,7,Male,Yes,Master,Private,Multan,Own,By Other Means,106161,10217,413929,4,277588,0
840,348053,592042,209309,23,20,2,3,Female,No,Master,Self-employed,Multan,Rent,By Other Means,106162,80435,513893,0,377543,1
690,298397,793732,220973,21,37,7,1,Female,Yes,High School,Government,Lahore,Rent,By Birth,106163,71629,133411,4,320409,1
569,217789,73639,204647,12,37,4,7,Male,No,High School,Private,Multan,Family,By Other Means,106164,93849,579783,3,455596,0
311,256072,224298,190159,5,5,5,3,Male,No,Bachelor,Private,Islamabad,Mortgage,By Birth,106165,83951,183721,0,405503,0
688,51884,32669,36915,21,1,5,1,Female,No,High School,Government,Karachi,Mortgage,By Other Means,106166,58847,574905,2,239838,0
636,76497,366653,48642,3,9,9,6,Male,Yes,High School,Government,Karachi,Rent,By Birth,106167,33163,500104,4,360027,0
805,279849,172157,120290,20,8,2,1,Male,No,High School,Government,Multan,Family,By Other Means,106168,67741,903196,4,411672,0
405,175748,48787,249447,2,2,2,7,Female,Yes,PhD,Government,Multan,Mortgage,By Birth,106169,46210,945878,3,480839,0
331,232730,241692,192683,24,1,3,2,Female,Yes,PhD,Private,Islamabad,Mortgage,By Birth,106170,20520,773733,4,85057,0
373,353784,306195,115433,29,35,5,3,Male,No,Master,Government,Lahore,Own,By Birth,106171,39376,718780,3,112789,0
470,210117,730926,135014,14,7,4,0,Male,No,High School,Private,Karachi,Rent,By Birth,106172,97119,736326,4,243620,0
368,7101,70615,182961,10,8,9,1,Female,Yes,High School,Private,Multan,Family,By Birth,106173,18544,352084,4,201996,0
661,324639,752450,247030,1,25,3,5,Male,No,Master,Government,Lahore,Own,By Birth,106174,20965,568914,2,228155,1
732,397959,727622,46215,26,33,1,1,Female,Yes,High School,Self-employed,Karachi,Family,By Birth,106175,97515,862262,1,363757,1
399,8951,754250,7487,22,29,5,5,Female,Yes,PhD,Self-employed,Islamabad,Mortgage,By Birth,106176,85441,176510,4,94833,1
308,138086,139123,104662,16,37,8,0,Female,Yes,High School,Self-employed,Islamabad,Rent,By Other Means,106177,89510,356739,4,401247,0
328,36180,437960,66045,25,7,1,2,Female,Yes,PhD,Private,Multan,Own,By Other Means,106178,80785,105943,0,114778,0
413,319121,410958,97594,27,2,1,2,Female,No,PhD,Private,Karachi,Rent,By Birth,106179,36510,344388,3,136017,0
761,247117,37945,120377,22,10,6,2,Male,No,Master,Self-employed,Islamabad,Mortgage,By Birth,106180,30139,400164,4,320464,0
442,190606,765139,229716,1,24,7,4,Female,Yes,Bachelor,Government,Islamabad,Rent,By Other Means,106181,91001,682084,2,394934,1
689,63209,396279,210107,20,4,8,4,Female,No,High School,Private,Karachi,Family,By Birth,106182,62590,943667,4,487278,0
456,249241,272565,207739,0,11,8,2,Female,No,Bachelor,Government,Karachi,Mortgage,By Birth,106183,71188,694161,3,490452,0
634,172980,779950,64040,4,29,3,2,Male,No,Bachelor,Private,Lahore,Family,By Other Means,106184,23599,555493,4,75954,1
559,370719,175299,106470,26,26,4,0,Male,Yes,Bachelor,Self-employed,Lahore,Own,By Birth,106185,74485,821611,0,409105,0
381,313062,768644,95520,19,4,9,7,Female,Yes,Master,Self-employed,Lahore,Family,By Birth,106186,71910,582701,3,478594,0
740,138235,364638,66295,16,19,5,4,Female,Yes,Bachelor,Government,Multan,Own,By Birth,106187,36821,545087,1,320206,1
471,133542,458746,5825,27,20,9,5,Male,Yes,Master,Government,Lahore,Mortgage,By Other Means,106188,68543,625859,0,215909,1
530,150348,73168,137263,29,2,5,6,Female,No,High School,Private,Islamabad,Mortgage,By Birth,106189,27952,236725,2,174215,0
374,120014,96086,179166,0,40,5,7,Female,Yes,Bachelor,Private,Lahore,Rent,By Other Means,106190,30200,269437,3,70565,0
569,167953,666203,135981,6,3,9,6,Female,Yes,PhD,Private,Karachi,Rent,By Other Means,106191,22755,100448,2,250861,0
361,341094,51772,199562,28,23,6,3,Male,No,Bachelor,Private,Karachi,Rent,By Other Means,106192,50921,111915,4,262925,0
619,7749,421938,216315,2,6,3,2,Male,Yes,Bachelor,Government,Multan,Mortgage,By Other Means,106193,51089,896597,0,239656,0
401,286326,201214,190871,25,23,5,2,Male,Yes,PhD,Self-employed,Multan,Rent,By Birth,106194,68305,310437,4,166578,0
728,339594,611944,44553,15,10,1,2,Male,Yes,High School,Government,Lahore,Own,By Birth,106195,58736,916781,1,317878,1
554,80543,377769,99305,15,1,9,1,Male,Yes,PhD,Government,Karachi,Mortgage,By Other Means,106196,67417,845970,1,408103,0
831,96487,106884,11813,11,40,7,4,Female,Yes,High School,Self-employed,Lahore,Own,By Birth,106197,66219,164080,0,173362,1
411,372371,137129,31350,8,5,1,3,Male,No,Master,Government,Karachi,Mortgage,By Other Means,106198,66334,229567,1,381181,0
612,229216,156949,223633,24,6,4,1,Female,No,Master,Government,Karachi,Rent,By Birth,106199,76129,977026,2,231230,0
760,340722,522240,165064,13,37,2,1,Male,Yes,PhD,Private,Islamabad,Family,By Birth,106200,18678,136091,4,222884,1
761,116258,368472,218525,11,17,3,6,Female,No,Master,Government,Islamabad,Rent,By Birth,106201,76660,557466,4,202610,1
391,156484,504789,245435,25,8,4,7,Female,No,PhD,Government,Lahore,Own,By Birth,106202,29251,619227,3,442694,0
351,13181,233943,224502,26,27,2,3,Male,No,Master,Government,Islamabad,Family,By Birth,106203,87222,587088,1,403268,0
819,44898,624483,170047,24,18,1,3,Male,Yes,PhD,Government,Multan,Rent,By Birth,106204,34427,896183,0,376944,1
397,265549,180756,161064,15,3,4,3,Female,No,PhD,Government,Islamabad,Mortgage,By Other Means,106205,12507,802374,0,332016,0
535,273006,579190,179808,16,3,9,3,Female,No,Master,Private,Islamabad,Mortgage,By Birth,106206,25629,256482,0,314136,0
673,185751,667862,137309,11,12,9,5,Male,No,Master,Private,Lahore,Rent,By Birth,106207,96046,684655,4,394676,1
533,290832,251620,9943,3,27,9,3,Female,No,High School,Self-employed,Multan,Own,By Birth,106208,84285,281143,4,381322,0
331,48017,55571,189989,16,10,3,5,Female,Yes,PhD,Government,Lahore,Own,By Other Means,106209,13367,606191,4,228201,0
588,275083,96752,135257,0,1,1,7,Female,Yes,Bachelor,Government,Karachi,Mortgage,By Birth,106210,34250,229011,4,190033,0
841,243343,480160,97055,29,5,1,2,Female,No,Bachelor,Private,Islamabad,Own,By Other Means,106211,54825,159153,3,94415,0
413,366296,761873,97292,24,11,3,5,Male,No,Bachelor,Self-employed,Multan,Own,By Other Means,106212,78186,342059,3,226171,0
503,301729,229803,244668,20,39,8,5,Female,Yes,PhD,Government,Karachi,Family,By Other Means,106213,67871,811573,2,380643,0
328,378459,719298,157292,16,36,4,3,Male,Yes,High School,Private,Multan,Family,By Birth,106214,17553,885903,4,324925,0
773,104447,601491,183870,10,23,8,3,Female,No,High School,Private,Karachi,Own,By Other Means,106215,80352,238344,2,280788,1
552,243885,602093,33694,18,8,7,4,Female,No,PhD,Government,Karachi,Mortgage,By Other Means,106216,53743,614342,4,361530,0
685,239434,257039,249841,22,25,8,2,Male,No,Master,Government,Lahore,Family,By Other Means,106217,20648,353412,4,258664,0
361,154014,259185,164322,29,3,2,6,Female,No,Master,Self-employed,Lahore,Rent,By Other Means,106218,56018,857586,0,427105,0
814,241147,92649,215550,17,40,8,1,Male,No,Bachelor,Private,Islamabad,Family,By Birth,106219,53493,258004,1,416051,1
729,398488,60910,169299,19,3,9,2,Female,Yes,PhD,Private,Karachi,Rent,By Other Means,106220,76714,254294,2,248327,0
836,155337,435977,243217,1,33,6,0,Male,Yes,Bachelor,Government,Multan,Own,By Birth,106221,97693,643250,1,186271,1
440,254743,307136,83305,8,21,3,7,Female,No,High School,Government,Karachi,Rent,By Other Means,106222,55600,480474,1,457089,0
599,179264,230386,218111,27,12,7,7,Female,No,PhD,Private,Lahore,Own,By Other Means,106223,54169,452577,2,104930,0
610,159740,75448,189992,8,14,9,3,Female,Yes,PhD,Self-employed,Multan,Mortgage,By Other Means,106224,63940,847002,3,396735,0
770,81560,614191,15447,11,39,8,1,Female,No,High School,Private,Multan,Own,By Birth,106225,67808,111190,0,228534,1
692,359579,292930,79045,29,37,8,0,Female,Yes,Bachelor,Self-employed,Islamabad,Own,By Birth,106226,46806,396195,3,313581,1
744,69283,655604,27865,30,40,7,5,Male,No,High School,Self-employed,Karachi,Family,By Birth,106227,89322,180717,2,445336,1
471,9297,586994,60450,12,1,5,1,Female,No,Bachelor,Self-employed,Islamabad,Rent,By Birth,106228,67310,581370,3,410383,1
330,64005,541866,21134,15,1,2,2,Female,Yes,Bachelor,Private,Islamabad,Mortgage,By Other Means,106229,68535,897267,2,273924,0
346,390977,509660,57378,30,7,5,6,Female,Yes,Bachelor,Government,Karachi,Family,By Other Means,106230,14577,131359,3,245705,0
429,189506,253354,152273,28,37,5,5,Male,No,Bachelor,Government,Lahore,Own,By Birth,106231,29223,618115,4,464593,0
651,394823,297755,111889,12,17,2,0,Male,Yes,Bachelor,Private,Lahore,Family,By Birth,106232,23449,734175,4,310586,0
357,130654,286634,155008,22,28,1,5,Male,Yes,Bachelor,Self-employed,Multan,Own,By Birth,106233,30784,705606,2,173565,0
405,190255,540853,214866,13,10,5,5,Female,Yes,Bachelor,Private,Lahore,Rent,By Other Means,106234,58283,165917,1,207050,0
629,86994,332148,197824,6,5,6,5,Male,No,Master,Government,Islamabad,Own,By Birth,106235,54905,364921,0,206997,0
682,56305,473850,201381,1,8,7,3,Female,No,High School,Self-employed,Lahore,Own,By Other Means,106236,53950,665528,1,305917,0
461,159045,116849,157834,11,21,2,3,Male,Yes,High School,Private,Multan,Family,By Other Means,106237,43548,934631,3,451961,0
585,213058,149213,8228,25,24,6,0,Female,No,Bachelor,Private,Lahore,Own,By Other Means,106238,43372,571328,4,457580,0
370,212143,681737,64405,27,30,8,2,Male,Yes,High School,Private,Karachi,Rent,By Birth,106239,71722,497991,0,429460,0
753,384832,292047,119764,23,20,6,6,Male,Yes,Master,Self-employed,Islamabad,Mortgage,By Birth,106240,61017,666304,0,226460,0
696,-225963,165639,73946,16,37,3,0,Female,Yes,High School,Self-employed,Islamabad,Rent,By Other Means,106241,17964,455421,4,248906,1
814,269789,239493,136480,23,18,3,2,Female,Yes,Master,Private,Islamabad,Own,By Birth,106242,62436,909675,4,464926,1
325,304382,798162,123780,4,9,7,1,Male,Yes,Master,Government,Multan,Rent,By Other Means,106243,57238,290250,0,434384,0
612,69694,667404,52497,28,36,2,7,Male,No,Bachelor,Government,Islamabad,Own,By Other Means,106244,21975,787630,4,164646,1
425,172845,496192,56419,19,11,3,7,Female,No,High School,Self-employed,Multan,Own,By Birth,106245,21620,483844,0,309946,0
707,278930,677620,194159,9,18,7,6,Male,No,High School,Government,Islamabad,Rent,By Birth,106246,91401,981771,4,102725,0
497,40693,181339,124216,17,1,9,2,Male,No,Master,Private,Lahore,Family,By Other Means,106247,15964,153563,3,416412,0
487,358591,733729,130733,2,14,1,0,Male,Yes,Bachelor,Self-employed,Karachi,Mortgage,By Birth,106248,41270,641720,4,65976,0
783,69702,463276,125262,12,37,5,0,Male,No,Bachelor,Private,Islamabad,Mortgage,By Birth,106249,81192,897669,1,101658,1
749,346989,36833,141845,12,7,2,1,Female,Yes,Master,Private,Lahore,Own,By Birth,106250,16555,964304,4,235758,0
822,277220,135256,189058,9,34,5,5,Male,Yes,PhD,Self-employed,Lahore,Family,By Birth,106251,66399,727392,1,161379,1
653,281521,23498,107301,28,37,6,6,Male,Yes,PhD,Private,Karachi,Family,By Birth,106252,78422,905669,2,61080,0
399,140350,407884,195247,1,29,8,0,Male,No,High School,Government,Lahore,Mortgage,By Birth,106253,41536,456110,1,339492,0
577,389512,216382,241683,26,8,7,7,Female,No,Bachelor,Private,Multan,Own,By Other Means,106254,45512,462567,0,487580,0
790,33539,30518,210787,27,29,5,4,Female,Yes,Master,Private,Islamabad,Rent,By Other Means,106255,77013,966608,2,130132,1
554,126552,753397,141689,15,18,5,5,Female,No,PhD,Government,Lahore,Own,By Other Means,106256,94110,377277,4,262580,1
680,142512,42254,204309,3,28,2,6,Female,No,Bachelor,Self-employed,Islamabad,Mortgage,By Birth,106257,13810,337267,1,409772,0
841,288389,250684,123400,18,1,6,6,Female,Yes,PhD,Self-employed,Karachi,Rent,By Other Means,106258,72076,625121,4,338425,0
563,204775,625726,139979,4,27,3,0,Male,No,,Government,Karachi,Own,By Other Means,106259,94875,982605,3,115354,0
628,329236,774381,18841,6,7,6,4,Male,No,Bachelor,Private,Karachi,Family,By Birth,106260,69316,653394,1,91782,1
414,371598,438761,95866,8,24,3,0,Male,No,Bachelor,Government,Lahore,Own,By Other Means,106261,60290,726382,4,285295,0
575,394367,416561,185899,4,9,2,0,Male,Yes,PhD,Self-employed,Lahore,Rent,By Birth,106262,71182,987261,0,460973,0
787,152770,231978,190151,7,21,8,1,Male,Yes,Bachelor,Self-employed,Lahore,Rent,By Other Means,106263,16971,429840,1,308905,0
580,148673,469582,215015,1,34,4,5,Male,No,Bachelor,Private,Multan,Own,By Other Means,106264,93521,531547,0,96582,1
574,157879,273442,197539,21,23,5,4,Female,No,Master,Government,Lahore,Mortgage,By Other Means,106265,78010,990281,1,361556,0
627,176374,722081,184163,23,25,9,6,Female,No,PhD,Private,Karachi,Rent,By Other Means,106266,25137,286667,1,359606,1
510,216936,530622,59501,24,30,4,7,Female,No,Bachelor,Self-employed,Multan,Mortgage,By Birth,106267,53780,217765,2,53204,1
325,139111,127399,66855,26,22,1,7,Male,No,High School,Self-employed,Karachi,Own,By Other Means,106268,64690,493110,4,297171,0
326,309571,553930,102735,19,1,6,1,Female,No,High School,Private,Karachi,Mortgage,By Birth,106269,62239,537843,4,276995,0
382,333983,365519,96822,19,38,5,4,Female,Yes,High School,Private,Multan,Family,By Other Means,106270,76146,228303,2,460372,0
712,189121,633505,155931,6,32,3,4,Female,No,Bachelor,Self-employed,Islamabad,Own,By Birth,106271,18621,384728,3,277019,1
466,228252,477749,77352,28,23,5,7,Female,Yes,High School,Government,Islamabad,Own,By Other Means,106272,43707,801763,2,199509,0
468,378945,223643,185765,3,11,8,6,Male,No,Bachelor,Self-employed,Islamabad,Rent,By Other Means,106273,85584,470266,4,203821,0
528,372989,728742,152620,20,36,1,7,Male,Yes,Bachelor,Private,Multan,Own,By Birth,106274,28204,122331,3,53818,1
666,348442,710395,228439,14,8,4,6,Female,Yes,Master,Government,Lahore,Family,By Birth,106275,43793,806089,4,173301,0
827,89147,397164,126780,30,2,3,3,Female,Yes,High School,Private,Islamabad,Family,By Birth,106276,61792,156876,3,150081,1
837,55413,139937,218976,17,22,4,4,Female,No,Master,Private,Karachi,Own,By Birth,106277,74165,571300,1,435386,0
823,65958,174655,89581,1,23,2,1,Female,Yes,PhD,Government,Lahore,Mortgage,By Other Means,106278,14849,942256,0,210306,1
371,31275,494882,124156,26,32,2,1,Female,Yes,PhD,Self-employed,Multan,Rent,By Other Means,106279,60545,386946,2,63319,0
405,26597,558024,38385,13,29,2,2,Male,Yes,Bachelor,Private,Lahore,Mortgage,By Birth,106280,36486,954178,3,426008,1
581,339665,62281,213713,9,37,3,5,Female,Yes,Bachelor,Private,Islamabad,Family,By Other Means,106281,97639,226780,4,221397,0
432,94243,99351,160716,4,1,9,5,Female,No,Master,Self-employed,Lahore,Own,By Birth,106282,96417,772630,1,294816,0
833,254482,109932,10639,11,39,5,5,Male,Yes,Bachelor,Self-employed,Multan,Own,By Birth,106283,94231,441730,3,63419,1
568,68908,437528,231938,9,21,4,7,Female,Yes,PhD,Government,Multan,Mortgage,By Birth,106284,67883,417747,4,499196,1
711,317332,359924,82152,25,10,4,0,Male,Yes,Master,Self-employed,Lahore,Family,By Birth,106285,33427,787074,1,80817,0
317,296854,7180280,25580,28,11,3,3,Female,Yes,High School,Self-employed,Islamabad,Rent,By Birth,106286,52065,857087,4,81058,0
416,380637,599940,103304,30,18,9,0,Female,Yes,PhD,Private,Multan,Own,By Birth,106287,27343,173581,2,123370,0
443,222424,413174,31974,17,19,1,1,Female,No,Bachelor,Private,Karachi,Mortgage,By Other Means,106288,16894,261415,4,320801,0
850,180122,293862,181445,27,8,6,3,Male,Yes,Bachelor,Self-employed,Karachi,Family,By Other Means,106289,99976,756665,0,186132,0
721,311393,116219,118262,5,17,4,4,Female,No,Master,Government,Karachi,Own,By Other Means,106290,31831,394400,2,170953,0
668,34247,261198,232158,27,40,8,7,Female,No,Bachelor,Government,Islamabad,Mortgage,By Birth,106291,58441,643364,1,64085,1
349,288552,444644,52612,30,17,7,6,Male,Yes,PhD,Private,Lahore,Mortgage,By Other Means,106292,23758,503609,0,291875,0
405,-76313,253367,160833,21,39,3,7,Female,No,High School,Government,Multan,Family,By Birth,106293,42531,170179,1,132265,1
515,201755,209894,15701,11,35,5,5,Female,No,High School,Government,Islamabad,Mortgage,By Other Means,106294,24754,300935,0,175552,0
724,249407,177562,25822,23,26,4,7,Female,Yes,High School,Private,Lahore,Own,By Other Means,106295,18144,770298,2,420351,1
371,267587,781597,19970,30,12,4,1,Female,Yes,Bachelor,Self-employed,Multan,Mortgage,By Other Means,106296,49882,978599,3,305430,0
745,-392414,329495,91728,27,7,8,6,Male,Yes,Master,Self-employed,Multan,Mortgage,By Birth,106297,63883,282677,4,484044,0
485,131151,61001,40847,0,22,9,1,Female,No,High School,Private,Karachi,Rent,By Other Means,106298,78591,502183,4,103927,0
369,358962,407194,28103,6,12,4,1,Female,Yes,High School,Private,Karachi,Rent,By Birth,106299,76227,469305,2,285779,0
449,-143973,596973,193551,11,6,2,1,Male,No,Bachelor,Private,Islamabad,Family,By Other Means,106300,19105,295104,4,472344,0
545,198831,488114,125706,30,39,1,3,Female,Yes,Master,Self-employed,Multan,Own,By Other Means,106301,70923,232394,0,77581,1
837,173804,539794,230465,6,1,4,6,Male,Yes,Master,Government,Multan,Mortgage,By Birth,106302,21627,770355,4,70399,1
398,210376,633835,245254,8,2,8,7,Female,No,High School,Self-employed,Karachi,Rent,By Birth,106303,10275,618379,4,457858,0
577,-250278,700646,218919,19,38,5,0,Male,Yes,PhD,Self-employed,Multan,Mortgage,By Other Means,106304,12746,271335,1,453853,1
754,148579,162463,65787,14,22,2,7,Male,No,Master,Private,Multan,Mortgage,By Birth,106305,62889,709138,0,471808,0
403,260082,309143,223051,22,6,4,0,Male,No,High School,Government,Islamabad,Mortgage,By Other Means,106306,75804,615442,0,372961,0
532,343929,557240,153016,11,3,4,5,Male,Yes,PhD,Self-employed,Karachi,Family,By Other Means,106307,46199,365729,2,169437,0
693,-126691,232848,235565,12,7,5,4,Male,No,Bachelor,Government,Karachi,Rent,By Birth,106308,69870,225483,2,358475,0
800,257426,432498,19974,21,31,2,1,Male,Yes,High School,Government,Karachi,Mortgage,By Other Means,106309,97028,921742,0,94033,1
550,297535,644639,51984,3,18,7,6,Male,Yes,Bachelor,Private,Multan,Rent,By Birth,106310,91901,221752,0,371793,0
820,34171,7297140,51893,9,11,5,6,Male,Yes,High School,Government,Islamabad,Mortgage,By Other Means,106311,96198,386403,2,430359,1
378,377163,37942,236744,27,9,4,5,Female,No,Bachelor,Self-employed,Multan,Mortgage,By Other Means,106312,39664,734562,1,107918,0
